u,v,length_m,free_flow_kph,speed_offpeak_kph,speed_rush_kph,travel_time_offpeak_s,travel_time_rush_s
9567647638,9567647637,61.92,20.0,19.99,14.16,11.15,15.74
9567647638,2288782514,21.05,20.0,19.98,12.4,3.79,6.11
9567647638,2288782508,91.61,20.0,19.53,14.65,16.89,22.51
9567657282,9567666518,32.91,20.0,19.91,12.59,5.95,9.41
9567657282,9567666520,116.04,20.0,20.0,14.06,20.89,29.72
9567657282,9567657291,290.74,20.0,20.0,16.35,52.33,64.02
9567657291,2288735105,16.12,20.0,19.93,13.49,2.91,4.3
9567657291,9567657282,290.74,20.0,19.48,13.5,53.74,77.54
9567657301,2288735105,138.63,20.0,20.0,14.2,24.95,35.15
9567661132,9584901515,156.78,20.0,19.99,13.62,28.23,41.45
9567661132,9872093966,73.5,20.0,19.99,15.23,13.24,17.37
9567661132,9567661137,149.98,20.0,19.92,17.1,27.1,31.57
9567661137,9567661145,64.42,20.0,19.99,13.86,11.6,16.73
9567661137,9567661132,149.98,20.0,19.85,13.57,27.2,39.78
9567661137,9567661147,77.34,20.0,19.99,14.58,13.93,19.09
9567661145,9567661137,64.42,20.0,19.86,14.85,11.68,15.62
9567661147,9567661137,77.34,20.0,19.97,15.73,13.94,17.7
9567661152,9567661154,17.34,20.0,20.0,17.22,3.12,3.62
9567661154,9567661152,17.34,20.0,20.0,12.98,3.12,4.81
9567661154,2288735117,69.03,20.0,19.99,12.79,12.43,19.43
9567661154,9567661157,45.86,20.0,19.99,16.63,8.26,9.93
9567661157,9567661154,45.86,20.0,20.0,17.03,8.26,9.7
9567666518,9567666519,47.41,20.0,19.99,11.74,8.54,14.54
9567666518,2288735054,55.51,20.0,19.96,13.32,10.01,15.0
9567666518,9567657282,32.91,20.0,19.93,16.2,5.94,7.31
9567666519,9567666518,47.41,20.0,19.14,17.43,8.92,9.79
9567666520,9567666521,53.03,20.0,19.99,11.86,9.55,16.1
9567666520,9567657282,116.04,20.0,19.78,17.05,21.12,24.49
9567666520,9567466054,222.96,20.0,20.0,13.07,40.14,61.4
9567666521,9567666520,53.03,20.0,19.99,16.75,9.55,11.4
9567666522,9567666523,32.73,20.0,19.99,15.74,5.89,7.48
9567666522,2288735070,103.91,20.0,20.0,17.33,18.7,21.59
9567666522,2288735054,29.54,20.0,20.0,17.61,5.32,6.04
9567666523,9567666522,32.73,20.0,19.96,15.19,5.9,7.76
9567703550,2288735115,121.65,20.0,19.96,13.17,21.94,33.24
9567703550,2288735084,150.43,20.0,19.98,14.01,27.1,38.64
9567703550,9567703565,238.62,20.0,19.99,15.35,42.97,55.95
9567703564,9567703565,19.29,20.0,19.99,14.71,3.47,4.72
9567703565,9567703564,19.29,20.0,20.0,15.58,3.47,4.46
9567703565,9567703550,238.62,20.0,20.0,15.78,42.96,54.44
9567703565,9567703575,67.28,20.0,19.89,12.65,12.18,19.15
9567703575,9567703565,67.28,20.0,20.0,12.39,12.11,19.55
9567703576,9567703577,64.12,20.0,20.0,14.11,11.54,16.36
9567703576,2288735178,847.0,30.0,29.93,20.7,101.87,147.31
9567703576,2288735115,174.73,30.0,30.0,21.07,20.97,29.86
9567703577,9567703576,64.12,20.0,19.97,15.52,11.56,14.87
9567726695,2288735212,278.2,30.0,29.63,19.53,33.8,51.29
9567726695,2288735205,154.04,30.0,29.87,23.47,18.56,23.63
9567726695,9567726697,159.83,20.0,20.0,15.76,28.77,36.5
9567726697,9567726695,159.83,20.0,19.52,13.01,29.48,44.24
9567742458,2288735178,129.26,20.0,19.87,13.32,23.41,34.94
9567773310,9567773311,79.12,20.0,20.0,17.16,14.24,16.6
9567773310,9567644327,18.57,20.0,19.79,15.9,3.38,4.2
9567773310,9584906074,80.31,20.0,20.0,11.95,14.46,24.19
9567773311,9567773310,79.12,20.0,19.92,14.8,14.3,19.25
9567773311,9584906061,31.52,20.0,19.78,15.52,5.74,7.31
9567773311,9584906074,145.89,20.0,20.0,13.68,26.26,38.38
9567773313,9567644352,117.48,20.0,19.99,11.98,21.15,35.3
9568620431,1673489534,301.23,40.0,39.0,23.84,27.81,45.49
9568620432,9568620433,10.68,25.0,25.0,21.38,1.54,1.8
9568620432,9568620431,12.56,25.0,24.97,18.46,1.81,2.45
9568620432,9407492945,651.28,40.0,39.53,34.88,59.31,67.22
9568620433,9568620432,10.68,25.0,25.0,18.98,1.54,2.03
9568620433,2034633595,650.01,40.0,39.94,27.67,58.58,84.56
9569963555,2456205740,126.61,20.0,19.66,12.76,23.19,35.72
9569963555,2456205737,100.69,20.0,20.0,15.36,18.12,23.6
9569963555,9577441638,99.87,20.0,20.0,11.73,17.98,30.65
9570023494,9582698766,20.93,20.0,19.99,14.08,3.77,5.35
9570023494,7521394090,43.18,20.0,20.0,14.66,7.77,10.6
9570023494,9582656924,31.63,20.0,19.99,13.79,5.7,8.26
9570023503,9582656972,4.63,20.0,19.98,13.26,0.84,1.26
9570023503,9570023515,52.19,20.0,20.0,14.06,9.4,13.37
9570023503,9582698763,44.0,20.0,19.85,12.17,7.98,13.01
9570023507,2009283370,76.01,20.0,20.0,15.57,13.68,17.57
9570023507,9570023508,77.02,20.0,19.98,16.69,13.88,16.61
9570023507,9570023511,55.61,20.0,19.99,17.0,10.01,11.77
9570023508,2009283350,14.88,20.0,19.87,12.02,2.7,4.46
9570023508,3393115680,26.59,20.0,19.98,13.62,4.79,7.03
9570023508,9570023507,77.02,20.0,19.92,16.06,13.92,17.26
9570023511,9570023512,37.97,20.0,19.75,15.46,6.92,8.84
9570023511,9570023507,55.61,20.0,19.97,14.24,10.02,14.06
9570023511,9570023516,80.48,20.0,19.97,14.33,14.51,20.21
9570023512,9582698762,26.36,20.0,19.77,16.73,4.8,5.67
9570023512,9582608312,36.92,20.0,19.97,15.78,6.65,8.42
9570023512,9570023511,37.97,20.0,19.97,13.54,6.84,10.09
9570023512,9582608314,45.92,20.0,19.99,15.15,8.27,10.91
9570023515,9570023516,16.56,20.0,19.94,12.74,2.99,4.68
9570023515,9570023503,52.19,20.0,20.0,12.09,9.4,15.54
9570023515,9582698762,36.35,20.0,19.97,14.05,6.55,9.31
9570023516,9570023515,16.56,20.0,19.97,18.4,2.98,3.24
9570023516,9570023511,80.48,20.0,19.99,17.26,14.49,16.78
9570023516,9570062617,69.47,20.0,19.94,13.65,12.54,18.32
9570052990,2009283329,19.63,20.0,19.93,16.57,3.55,4.26
9570052990,9570052997,39.51,20.0,20.0,13.91,7.11,10.23
9570052990,9584510373,98.07,20.0,19.95,14.07,17.7,25.09
9570052997,9570052990,39.51,20.0,19.84,13.21,7.17,10.76
9570052997,9577597862,21.71,20.0,19.99,13.11,3.91,5.96
9570052997,9582592180,48.16,20.0,19.95,12.29,8.69,14.1
9570062617,9582637956,15.31,20.0,19.98,11.99,2.76,4.6
9570062617,3393115673,15.76,20.0,19.97,16.01,2.84,3.54
9570062617,9570023516,69.47,20.0,19.98,14.44,12.52,17.32
9570062617,9584544093,76.54,20.0,20.0,12.59,13.78,21.89
9570121343,9577441653,15.62,20.0,19.97,15.74,2.82,3.57
9570121343,9570121344,1.88,20.0,19.89,15.04,0.34,0.45
9570121343,9582004888,29.52,20.0,19.97,13.72,5.32,7.75
9570121344,9585269098,29.53,20.0,20.0,15.85,5.31,6.71
9570121344,9570121343,1.88,20.0,20.0,13.27,0.34,0.51
9570121344,9581998089,43.68,20.0,19.99,17.09,7.87,9.2
9570143844,6746070986,53.13,20.0,19.92,13.18,9.6,14.52
9570143844,9570147346,167.25,20.0,19.79,13.41,30.43,44.91
9570143844,9570548672,70.57,20.0,18.88,11.8,13.46,21.54
9570143846,9570147380,105.18,20.0,19.98,12.57,18.95,30.13
9570143855,9570143856,25.56,20.0,20.0,13.73,4.6,6.7
9570143856,9570143855,25.56,20.0,19.98,13.34,4.61,6.9
9570143856,9570143866,52.91,20.0,19.99,16.78,9.53,11.35
9570143856,9570397588,127.2,20.0,19.97,12.96,22.92,35.33
9570143859,9570173347,18.55,35.0,34.97,26.82,1.91,2.49
9570143859,9570397596,10.06,20.0,19.99,13.95,1.81,2.59
9570143861,9570397596,53.16,20.0,19.92,12.11,9.61,15.8
9570143866,9570143856,52.91,20.0,19.95,12.47,9.55,15.27
9570143866,9570143877,122.72,20.0,20.0,14.7,22.09,30.05
9570143866,9570169927,96.21,20.0,19.94,14.68,17.37,23.59
9570143867,9570143869,60.36,20.0,19.61,14.49,11.08,15.0
9570143869,9570143871,38.38,20.0,19.94,13.66,6.93,10.12
9570143869,2288782378,70.28,20.0,20.0,12.1,12.65,20.91
9570143869,9570143867,60.36,20.0,19.61,12.24,11.08,17.75
9570143871,9570169925,14.33,20.0,20.0,15.27,2.58,3.38
9570143871,9570143872,35.64,20.0,19.97,16.36,6.43,7.84
9570143871,9570143869,38.38,20.0,19.95,12.22,6.93,11.31
9570143872,9570143871,35.64,20.0,20.0,16.01,6.42,8.01
9570143877,11085284374,13.66,30.0,29.89,21.57,1.65,2.28
9570143877,9570143866,122.72,20.0,20.0,15.5,22.09,28.51
9570143893,9570143894,44.12,20.0,20.0,16.79,7.94,9.46
9570143894,9570143893,44.12,20.0,19.99,12.19,7.95,13.03
9570143894,9570143896,13.56,20.0,19.91,16.33,2.45,2.99
9570143894,9570589674,25.83,20.0,19.93,16.01,4.66,5.81
9570143896,9570143894,13.56,20.0,20.0,14.24,2.44,3.43
9570143896,11530093240,102.65,20.0,19.86,13.52,18.6,27.34
9570143896,9570169927,28.0,20.0,19.96,14.46,5.05,6.97
9570143907,9756552290,53.25,20.0,19.79,16.2,9.69,11.83
9570143907,9570143911,32.84,20.0,20.0,14.1,5.91,8.39
9570143907,9756552292,23.0,20.0,20.0,17.85,4.14,4.64
9570143911,9570143913,31.82,20.0,19.98,13.65,5.73,8.39
9570143911,9570143907,32.84,20.0,19.99,11.81,5.91,10.01
9570143911,9756552291,49.35,20.0,19.83,12.87,8.96,13.81
9570143913,9570143911,31.82,20.0,20.0,15.85,5.73,7.23
9570143913,9570169927,27.13,20.0,19.93,12.16,4.9,8.03
9570143913,9570169925,38.96,20.0,20.0,13.51,7.01,10.38
9570147344,6746070992,66.0,20.0,19.92,12.36,11.93,19.22
9570147346,12669632095,6.36,20.0,20.0,12.31,1.14,1.86
9570147346,9570143844,167.25,20.0,19.97,12.71,30.14,47.37
9570147346,9570147380,245.47,35.0,34.99,25.44,25.25,34.73
9570147360,9570147369,202.9,20.0,20.0,14.09,36.52,51.85
9570147369,2288782410,79.36,20.0,20.0,12.38,14.28,23.08
9570147369,9570147360,202.9,20.0,20.0,12.62,36.53,57.86
9570147369,9570147378,148.52,20.0,19.99,16.74,26.75,31.93
9570147378,9570147369,148.52,20.0,20.0,16.07,26.73,33.26
9570147380,9570552926,89.38,35.0,34.95,22.75,9.21,14.15
9570147380,9570143846,105.18,20.0,19.97,11.86,18.96,31.91
9570147381,2288782421,54.28,20.0,20.0,12.38,9.77,15.78
9570148758,9577501288,65.92,20.0,19.99,14.89,11.87,15.94
9570148758,9577501262,15.15,20.0,19.56,14.95,2.79,3.65
9570148758,9584435608,42.07,20.0,20.0,16.58,7.57,9.13
9570169925,9570143871,14.33,20.0,19.96,14.91,2.58,3.46
9570169925,9570143913,38.96,20.0,19.93,13.14,7.04,10.68
9570169925,9756552289,147.15,20.0,20.0,16.9,26.49,31.35
9570169927,9570143866,96.21,20.0,20.0,14.28,17.32,24.25
9570169927,9570143913,27.13,20.0,20.0,12.47,4.88,7.83
9570169927,9570143896,28.0,20.0,19.99,14.59,5.04,6.91
9570173328,12141270518,165.24,20.0,19.94,14.81,29.83,40.16
9570173328,12141210775,98.17,20.0,19.92,15.25,17.74,23.17
9570173328,9570552933,46.25,20.0,19.99,18.58,8.33,8.96
9570173344,9570173347,143.78,20.0,19.99,14.0,25.9,36.98
9570173347,6746804299,247.21,35.0,35.0,23.7,25.43,37.55
9570173347,9570173344,143.78,20.0,20.0,12.91,25.88,40.09
9570222032,2041826560,6.96,35.0,34.99,31.19,0.72,0.8
9570222032,1702511538,93.23,35.0,35.0,25.88,9.59,12.97
9570336623,2464216121,60.59,20.0,19.81,13.05,11.01,16.71
9570344381,2460853348,19.02,20.0,20.0,16.35,3.42,4.19
9570344381,9582504063,26.92,20.0,19.84,13.21,4.89,7.34
9570344381,9582575235,88.21,20.0,19.99,13.59,15.88,23.37
9570397588,9570397596,19.31,35.0,35.0,23.24,1.99,2.99
9570397588,9570143856,127.2,20.0,19.91,12.22,23.0,37.48
9570397596,9570143859,10.06,20.0,19.76,14.49,1.83,2.5
9570397596,9570143861,53.16,20.0,20.0,18.49,9.57,10.35
9570397596,9570143877,112.2,35.0,34.83,26.83,11.6,15.06
9570397601,11530227339,34.03,20.0,19.83,16.28,6.18,7.53
9570397601,3320442437,270.33,35.0,34.98,23.69,27.82,41.08
9570397610,9570467586,226.33,20.0,20.0,15.67,40.75,52.01
9570405740,9570677478,105.38,20.0,20.0,13.54,18.97,28.03
9570405740,9570405743,69.58,20.0,20.0,13.56,12.52,18.48
9570405740,9570405748,141.78,20.0,19.68,13.46,25.93,37.93
9570405743,11530384795,182.02,20.0,19.63,12.61,33.37,51.98
9570405743,2288735005,59.86,20.0,20.0,13.43,10.78,16.05
9570405743,9570405740,69.58,20.0,19.99,12.09,12.53,20.73
9570405748,2288735005,127.83,20.0,19.95,16.35,23.07,28.15
9570405748,2288734999,32.55,20.0,20.0,14.14,5.86,8.28
9570405748,9570405740,141.78,20.0,19.92,13.83,25.62,36.9
9570405752,9570405753,43.57,20.0,19.99,17.83,7.84,8.79
9570405753,12141529043,30.03,20.0,19.89,13.94,5.44,7.76
9570405753,7530798632,23.83,20.0,20.0,14.43,4.29,5.94
9570405753,9570405752,43.57,20.0,19.53,13.3,8.03,11.79
9570405754,9570405755,36.71,20.0,20.0,13.54,6.61,9.76
9570405755,9570405754,36.71,20.0,20.0,17.91,6.61,7.38
9570405755,7530798626,67.07,20.0,19.98,13.09,12.08,18.45
9570405755,12141529043,27.87,20.0,19.99,13.72,5.02,7.31
9570464026,9584510411,14.54,20.0,20.0,15.24,2.62,3.43
9570464026,9582637941,49.35,20.0,19.65,11.94,9.04,14.88
9570464026,9584510415,54.92,20.0,19.99,16.77,9.89,11.79
9570464030,9584544103,10.34,20.0,19.98,15.38,1.86,2.42
9570464030,2009283579,30.13,20.0,19.96,13.01,5.43,8.34
9570464030,9584544101,79.21,20.0,19.66,17.79,14.51,16.03
9570467586,6746126285,9.56,20.0,19.89,16.93,1.73,2.03
9570467586,9570397610,226.33,20.0,19.7,13.48,41.36,60.46
9570484583,2009392600,45.53,20.0,20.0,16.09,8.2,10.19
9570484583,9570484597,63.51,20.0,19.98,15.04,11.45,15.2
9570484583,9582656975,77.34,20.0,20.0,13.38,13.92,20.8
9570484597,9585167385,28.75,20.0,20.0,14.69,5.18,7.05
9570484597,9570484583,63.51,20.0,20.0,14.43,11.43,15.85
9570484597,9585167393,23.48,20.0,19.95,15.92,4.24,5.31
9570484597,9585167410,26.73,20.0,20.0,18.1,4.81,5.32
9570494918,11217131944,23.5,20.0,20.0,16.93,4.23,5.0
9570494918,2009283372,22.24,20.0,19.75,13.09,4.05,6.12
9570494918,9582608314,75.36,20.0,19.9,14.71,13.63,18.45
9570536062,12850190959,496.37,40.0,39.91,35.46,44.78,50.4
9570548669,2288734999,3.92,30.0,29.99,19.61,0.47,0.72
9570548669,12669632100,229.45,30.0,29.94,21.56,27.59,38.32
9570548669,9570548672,133.71,20.0,19.9,11.83,24.18,40.67
9570548672,6746070986,94.89,20.0,19.98,12.01,17.1,28.44
9570548672,9570548669,133.71,20.0,19.97,12.14,24.1,39.67
9570548672,9570143844,70.57,20.0,19.99,14.41,12.71,17.63
9570548676,9570548687,189.15,20.0,20.0,15.37,34.05,44.31
9570548681,9570548687,187.64,20.0,20.0,15.47,33.78,43.68
9570548687,7530798626,5.27,20.0,20.0,14.66,0.95,1.29
9570548687,9570548676,189.15,20.0,20.0,13.25,34.05,51.39
9570548687,9570548681,187.64,20.0,19.99,15.02,33.79,44.97
9570548688,3773669851,16.76,20.0,19.14,16.85,3.15,3.58
9570548688,3773669821,16.32,20.0,20.0,15.05,2.94,3.9
9570548688,9570548689,67.24,20.0,19.95,12.39,12.13,19.54
9570548689,9570548691,3.09,20.0,19.99,15.99,0.56,0.69
9570548689,9570548688,67.24,20.0,19.85,18.43,12.19,13.14
9570548689,9570610226,23.78,20.0,19.91,17.22,4.3,4.97
9570548690,9570548691,76.16,20.0,19.89,12.64,13.78,21.69
9570548691,9570548689,3.09,20.0,20.0,16.1,0.56,0.69
9570548691,9570548690,76.16,20.0,19.99,15.66,13.72,17.5
9570548691,2288782378,40.38,20.0,19.82,12.94,7.33,11.23
9570548695,9570548696,97.36,20.0,19.89,14.95,17.62,23.44
9570548696,2288782373,180.14,20.0,19.97,16.57,32.47,39.14
9570548696,2288782378,47.63,20.0,20.0,14.4,8.57,11.9
9570548696,9570548695,97.36,20.0,20.0,17.49,17.53,20.04
9570548697,9570548698,34.3,20.0,20.0,12.95,6.18,9.53
9570548698,9570548697,34.3,20.0,19.99,17.73,6.18,6.96
9570548698,7258689377,211.52,30.0,30.0,17.62,25.38,43.21
9570548698,9570552919,56.05,30.0,29.99,17.75,6.73,11.37
9570548706,9570548710,113.13,20.0,19.96,12.24,20.4,33.28
9570548706,9570548713,37.74,20.0,19.96,12.78,6.8,10.63
9570548706,9570552919,105.24,20.0,19.99,17.02,18.96,22.26
9570548710,9570548706,113.13,20.0,20.0,15.72,20.36,25.91
9570548713,9570548706,37.74,20.0,20.0,12.82,6.79,10.6
9570552919,9570548698,56.05,30.0,29.88,21.85,6.75,9.24
9570552919,9570677429,119.8,30.0,29.99,19.26,14.38,22.39
9570552919,9570548706,105.24,20.0,19.69,14.57,19.24,26.01
9570552924,12137375557,63.54,20.0,20.0,13.64,11.44,16.77
9570552924,9570552924,139.08,20.0,20.0,11.67,25.04,42.9
9570552924,9570552924,139.08,20.0,19.96,13.6,25.08,36.82
9570552926,12141140552,97.02,20.0,19.95,14.84,17.51,23.53
9570552926,12137375557,16.74,35.0,35.0,22.65,1.72,2.66
9570552933,9570173328,46.25,20.0,20.0,12.97,8.33,12.84
9570552956,9570552958,24.47,20.0,19.95,17.76,4.42,4.96
9570552956,9570769555,131.31,20.0,20.0,12.61,23.64,37.49
9570552956,10262020483,231.84,20.0,19.97,16.15,41.79,51.67
9570552958,9570552956,24.47,20.0,20.0,15.77,4.4,5.59
9570552967,9570769555,7.81,20.0,19.91,15.43,1.41,1.82
9570552967,9570553007,362.73,20.0,19.84,12.81,65.8,101.96
9570552967,9570552992,169.9,20.0,19.91,13.24,30.72,46.2
9570552988,9570553014,194.38,20.0,19.99,16.1,35.0,43.46
9570552988,9570552992,98.54,20.0,19.62,14.87,18.08,23.86
9570552988,10262020483,193.27,20.0,19.87,16.46,35.02,42.28
9570552992,9570552967,169.9,20.0,19.87,15.65,30.77,39.08
9570552992,9570552988,98.54,20.0,19.99,15.48,17.74,22.92
9570552992,9570553007,186.22,20.0,19.89,13.47,33.71,49.76
9570553007,9570552967,362.73,20.0,19.99,14.42,65.34,90.55
9570553007,9570552992,186.22,20.0,19.94,12.64,33.62,53.03
9570553007,9570553033,127.24,20.0,19.97,12.92,22.94,35.45
9570553014,9570552988,194.38,20.0,19.78,11.93,35.38,58.66
9570553014,9570677480,71.34,40.0,40.0,30.29,6.42,8.48
9570553033,9570553007,127.24,20.0,19.75,14.79,23.2,30.97
9570553033,10118280243,137.55,40.0,39.99,25.83,12.38,19.17
9570589674,9756552288,13.94,20.0,20.0,16.24,2.51,3.09
9570589674,9570143894,25.83,20.0,20.0,14.7,4.65,6.33
9570589674,9577448457,240.32,20.0,20.0,14.63,43.26,59.14
9570589688,9570589695,85.14,20.0,19.92,13.59,15.39,22.55
9570589695,9570143859,19.23,35.0,34.97,22.79,1.98,3.04
9570589695,9570589688,85.14,20.0,20.0,15.78,15.33,19.42
9570589699,9570589702,54.07,20.0,20.0,14.74,9.73,13.21
9570589702,9570589699,54.07,20.0,19.92,15.89,9.77,12.25
9570594083,6152907934,89.66,40.0,40.0,24.67,8.07,13.09
9570594083,10310300772,126.65,20.0,19.97,11.92,22.83,38.24
9570610226,3773669835,15.33,20.0,20.0,14.2,2.76,3.88
9570610226,9570610227,32.57,20.0,20.0,11.63,5.86,10.08
9570610226,9570548689,23.78,20.0,19.83,11.9,4.32,7.19
9570610227,9570610226,32.57,20.0,19.92,12.6,5.89,9.31
9570632262,10244556890,201.43,20.0,19.94,14.1,36.37,51.44
9570677429,9570552919,119.8,30.0,29.9,25.28,14.42,17.06
9570677429,2288734999,118.1,30.0,30.0,22.55,14.17,18.86
9570677429,9570677431,53.14,20.0,19.89,12.69,9.62,15.08
9570677431,9570677429,53.14,20.0,19.97,14.57,9.58,13.13
9570677478,9570405740,105.38,20.0,19.88,15.24,19.08,24.9
9570677480,9570677481,86.91,20.0,19.95,15.4,15.68,20.32
9570677480,9570594083,53.19,40.0,40.0,25.48,4.79,7.51
9570677481,9570677480,86.91,20.0,19.99,14.93,15.65,20.96
9570744219,6752914319,111.37,40.0,39.98,23.22,10.03,17.26
9570744219,9570744220,90.57,20.0,19.82,12.24,16.45,26.64
9570744220,9570744219,90.57,20.0,19.15,13.91,17.02,23.44
9570748256,9570748257,50.67,20.0,19.99,14.93,9.12,12.22
9570748257,9570748256,50.67,20.0,20.0,12.17,9.12,14.99
9570748257,6158060319,45.92,35.0,34.66,24.09,4.77,6.86
9570769554,9570769555,35.44,20.0,19.99,11.96,6.38,10.67
9570769555,9570552967,7.81,20.0,19.99,16.82,1.41,1.67
9570769555,9570769554,35.44,20.0,20.0,16.22,6.38,7.87
9570769555,9570552956,131.31,20.0,20.0,16.34,23.64,28.93
9574281825,11359491766,7.94,20.0,19.85,12.22,1.44,2.34
9574281825,2456449378,59.66,20.0,19.82,15.98,10.83,13.44
9574281825,2456449378,102.93,20.0,19.95,12.03,18.57,30.79
9576778674,9584502924,13.4,20.0,19.71,16.5,2.45,2.92
9576778674,9584509457,110.79,20.0,20.0,13.29,19.94,30.0
9576778674,9436584485,42.15,20.0,19.8,13.74,7.67,11.05
9576841290,9582592157,27.72,20.0,19.96,13.22,5.0,7.55
9576841290,9582592166,22.82,20.0,19.7,15.72,4.17,5.23
9576841290,9582592201,29.21,20.0,19.96,15.09,5.27,6.97
9576894341,2464204670,95.3,20.0,19.72,14.86,17.4,23.09
9576894341,7239138696,32.49,20.0,19.9,14.93,5.88,7.83
9576894341,9582710601,97.3,20.0,20.0,14.82,17.51,23.64
9576909390,9576909395,46.62,20.0,20.0,11.84,8.39,14.18
9576909395,9576909396,83.84,20.0,19.98,15.28,15.11,19.75
9576909395,2288735241,140.84,20.0,20.0,17.69,25.36,28.66
9576909395,9576909390,46.62,20.0,20.0,14.08,8.39,11.92
9576909396,9576909395,83.84,20.0,20.0,11.56,15.09,26.11
9576909396,9576953348,100.31,20.0,20.0,11.59,18.05,31.15
9576909396,9576909409,66.67,20.0,20.0,16.02,12.0,14.98
9576909397,9576909403,284.0,20.0,19.83,13.95,51.56,73.27
9576909403,9576909397,284.0,20.0,19.99,16.96,51.14,60.3
9576909403,9576953348,37.42,20.0,19.84,16.49,6.79,8.17
9576909403,9576953349,285.35,20.0,19.78,11.94,51.93,86.06
9576909409,9756552240,90.61,30.0,29.93,18.62,10.9,17.52
9576909409,9576909396,66.67,20.0,19.83,16.17,12.1,14.85
9576909410,10288979918,44.77,30.0,29.71,28.72,5.42,5.61
9576909410,9513313342,127.33,30.0,29.94,20.14,15.31,22.76
9576909410,9756552240,199.64,30.0,29.95,19.45,24.0,36.96
9576948238,9582656928,8.55,20.0,19.98,13.19,1.54,2.33
9576953318,2288735225,87.19,20.0,19.99,12.56,15.7,25.0
9576953318,9584587268,69.04,20.0,19.95,14.24,12.46,17.46
9576953318,9576953323,59.98,20.0,20.0,13.2,10.8,16.36
9576953321,9584587290,14.24,30.0,29.87,19.12,1.72,2.68
9576953321,2288735225,53.3,30.0,29.9,19.75,6.42,9.71
9576953321,9576953323,71.0,20.0,19.98,13.77,12.79,18.57
9576953323,9576953318,59.98,20.0,20.0,12.5,10.8,17.27
9576953323,9576953321,71.0,20.0,20.0,16.6,12.78,15.4
9576953323,9576953325,62.64,20.0,20.0,13.17,11.27,17.12
9576953325,9584587268,63.43,20.0,19.06,12.49,11.98,18.29
9576953325,9576966613,204.7,20.0,19.9,13.72,37.02,53.71
9576953325,9576953323,62.64,20.0,19.92,15.68,11.32,14.38
9576953326,10288979921,62.5,20.0,19.97,12.68,11.27,17.74
9576953329,9576953332,76.95,20.0,19.98,16.82,13.87,16.47
9576953332,10288979918,14.75,30.0,29.99,24.77,1.77,2.14
9576953332,2288735241,145.0,30.0,29.96,23.44,17.42,22.27
9576953332,9576953329,76.95,20.0,20.0,15.16,13.85,18.27
9576953337,9576953340,84.74,20.0,20.0,12.85,15.25,23.74
9576953340,2288735241,36.73,30.0,29.95,22.78,4.42,5.8
9576953340,2288735231,35.85,30.0,30.0,20.32,4.3,6.35
9576953340,9576953337,84.74,20.0,19.99,16.07,15.27,18.98
9576953348,9576909403,37.42,20.0,20.0,11.65,6.74,11.57
9576953348,9576909396,100.31,20.0,19.95,12.31,18.1,29.33
9576953348,10264511074,350.55,20.0,19.96,13.9,63.24,90.77
9576953349,9576909403,285.35,20.0,19.04,11.97,53.96,85.82
9576966613,2288735227,18.81,30.0,29.79,19.52,2.27,3.47
9576966613,2288735231,59.18,30.0,29.96,20.3,7.11,10.49
9576966613,9576953325,204.7,20.0,19.99,15.16,36.86,48.62
9576970852,2461664669,44.51,40.0,40.0,29.78,4.01,5.38
9576970852,9576970855,63.75,20.0,19.99,14.75,11.48,15.56
9576970855,3391745540,29.16,20.0,20.0,12.47,5.25,8.42
9576970855,2461664671,51.6,20.0,19.95,14.37,9.31,12.93
9576970855,9576970852,63.75,20.0,20.0,17.14,11.48,13.39
9576970857,3391745527,34.01,20.0,19.98,15.81,6.13,7.75
9576970861,9576970864,57.16,20.0,19.97,16.74,10.3,12.29
9576970864,3391745552,24.2,20.0,19.85,15.72,4.39,5.54
9576970864,3391745540,26.55,20.0,20.0,13.14,4.78,7.27
9576970864,9576970861,57.16,20.0,20.0,14.63,10.29,14.07
9576987295,7578154637,17.76,40.0,40.0,30.67,1.6,2.08
9576987295,9576987298,105.15,20.0,20.0,14.74,18.93,25.68
9576987298,9576987295,105.15,20.0,19.95,18.79,18.98,20.15
9576987299,10956878017,5.77,20.0,20.0,11.9,1.04,1.74
9576987300,10956721353,52.05,20.0,19.63,16.86,9.54,11.12
9576987300,3391745529,29.24,20.0,19.78,15.96,5.32,6.59
9576987300,10956878017,71.06,20.0,19.98,16.68,12.8,15.33
9576987301,10264695045,23.57,20.0,19.98,12.42,4.25,6.83
9576987311,9582641550,103.94,20.0,19.99,15.58,18.72,24.02
9576987311,2288913097,108.54,20.0,20.0,15.04,19.54,25.98
9576987311,10264695045,89.83,20.0,19.53,12.97,16.56,24.93
